high_formula,high_mpid,low_formula,low_mpid,avg_voltage,battery_id
FePO4,mp-777026,LiFePO4,mp-850917,3.237592597500002,mp-777026_Li
FePO4,mp-704220,LiFePO4,mp-585400,3.3831325599999906,mp-585400_Li
Li2VOF5,mp-764202,Li3VOF5,mp-765358,4.056389280000003,mp-764202_Li
Li2VOF5,mp-765525,Li3VOF5,mp-764697,3.4577765300000016,mp-764697_Li
Li6VO5F,mp-765511,Li7VO5F,mp-764210,1.4471334949999934,mp-764210_Li
V4O7F5,mp-764254,Li3V4O7F5,mp-765375,3.421838983333331,mp-764106_Li
V2OF5,mp-764744,LiV2OF5,mp-764220,3.0554699600000013,mp-764220_Li
V2OF5,mp-1101227,LiV2OF5,mp-767433,3.4357292400000055,mp-1101227_Li
V2OF5,mp-765658,LiV2OF5,mp-861457,3.3843062550000034,mp-765658_Li
V2OF5,mp-775438,LiV2OF5,mp-778879,2.967675977499999,mp-775438_Li
LiV2O4,mp-764906,Li2VO2,mp-774411,1.1208820500000014,mp-764906_Li
Li3VO3F2,mp-764231,Li5VO3F2,mp-766908,2.0034909850000004,mp-764231_Li
Li2VO3F,mp-764212,Li3VO3F,mp-764908,2.9120489750000025,mp-764212_Li
FeCo3O8,mp-761579,Li2FeCo3O8,mp-761763,3.8392479525,mp-761579_Li
FeCo3O8,mp-765922,LiFeCo3O8,mp-763089,4.7294739500000045,mp-763079_Li
V2OF5,mp-779365,LiV2OF5,mp-777086,2.9826073933333297,mp-777086_Li
V2OF5,mp-764448,LiV2OF5,mp-766658,3.4395918900000075,mp-764448_Li
V2OF5,mp-764296,LiV2OF5,mp-863884,3.373428582500002,mp-764296_Li
V2OF6,mp-1101248,Li2V2OF6,mp-765832,4.046680747499993,mp-1101248_Li
V3OF11,mp-778369,Li4V3OF11,mp-777940,3.9216928662499995,mp-777940_Li
V3OF11,mp-850158,LiV3OF11,mp-1176563,4.053361485000002,mp-1176563_Li
V3OF11,mp-764014,LiV3OF11,mp-1176551,4.247571499999998,mp-1176551_Li
V3OF11,mp-774359,LiV3OF11,mp-1176567,4.339872829999996,mp-1176567_Li
Fe2Co3O10,mp-778217,Li3Fe2Co3O10,mp-763770,4.11859804333333,mp-1178126_Li
VO2,mp-776137,LiV2O4,mp-776218,2.8564598099999947,mp-776137_Li
V2OF7,mp-765500,LiV2OF7,mp-764204,4.4945673400000015,mp-764195_Li
Li2VO3F,mp-765550,Li3VO3F,mp-764710,3.0108506200000043,mp-764710_Li
V2(OF)3,mp-764087,LiV2(OF)3,mp-1176565,3.325908996666667,mp-1176565_Li
V6O5F19,mp-765672,Li5V6O5F19,mp-779806,4.30996369,mp-765672_Li
V6O5F19,mp-780444,Li5V6O5F19,mp-1177030,4.267787759999997,mp-1177030_Li
V6O5F19,mp-779212,Li11V6O5F19,mp-779345,3.67000786090909,mp-779212_Li
V6O5F19,mp-763918,Li11V6O5F19,mp-1178082,3.6219818299999993,mp-1178082_Li
Li2Fe2CoO6,mp-763080,Li3Fe2CoO6,mp-761592,5.371882970000007,mp-761592_Li
Li2VO3F,mp-765755,Li3VO3F,mp-764917,2.8692959349999945,mp-764917_Li
V3OF11,mp-765772,LiV3OF11,mp-853171,4.565187650000004,mp-765772_Li
V3OF11,mp-1101185,LiV3OF11,mp-1176553,4.112391560000011,mp-1101185_Li
V3OF11,mp-780323,LiV3OF11,mp-777939,4.287808395000004,mp-777939_Li
V3OF11,mp-779199,LiV3OF11,mp-850742,3.8520146650000036,mp-1177195_Li
LiV3OF11,mp-764267,Li4V3OF11,mp-765238,4.033372316666666,mp-764267_Li
V3O5F,mp-765777,LiV3O5F,mp-765532,2.9877825999999934,mp-765532_Li
V6O7F5,mp-778750,LiV6O7F5,mp-777083,2.0044978399999756,mp-777083_Li
V6O7F5,mp-763927,LiV6O7F5,mp-778769,2.018124579999982,mp-763927_Li
VOF3,mp-764228,LiVOF3,mp-764760,4.41761947,mp-764228_Li
V4OF11,mp-764187,LiV4OF11,mp-779759,2.8025312300000045,mp-764187_Li
V6O5F19,mp-849412,Li5V6O5F19,mp-780936,4.168666876000003,mp-777941_Li
V6O5F19,mp-780899,Li5V6O5F19,mp-777596,4.111629965999997,mp-1178094_Li
V6O5F19,mp-778689,Li5V6O5F19,mp-1177029,4.307023736000001,mp-1177029_Li
V6O5F19,mp-849236,Li5V6O5F19,mp-1177034,4.160650750000002,mp-1177034_Li
VOF3,mp-779943,LiVOF3,mp-850913,4.221815973749996,mp-1177749_Li
V6O7F5,mp-763201,LiV6O7F5,mp-849986,2.165053969999979,mp-763201_Li
V6O7F5,mp-779962,LiV6O7F5,mp-777058,1.9741151400000139,mp-777058_Li
Li2Mn2P4H3O16,mp-763324,Li4Mn2P4H3O16,mp-771909,4.38063606500001,mp-763324_Li
MnFe3(PO4)4,mp-767591,Li4MnFe3(PO4)4,mp-767478,3.508258431250004,mp-767478_Li
V4OF11,mp-780915,LiV4OF11,mp-849944,2.675178059999998,mp-780915_Li
V4OF11,mp-781049,LiV4OF11,mp-779753,2.994244619999994,mp-779753_Li
V4OF11,mp-780016,LiV4OF11,mp-779379,3.088125824999997,mp-779379_Li
V4(OF3)3,mp-1101222,Li3V4(OF3)3,mp-782712,2.985057196666664,mp-1101222_Li
MnCo3O8,mp-761588,Li2MnCo3O8,mp-761718,3.9589258625000006,mp-761588_Li
Mn(CoO3)2,mp-763057,Li3Mn(CoO3)2,mp-761633,3.472639223333332,mp-1173931_Li
MnCoO4,mp-766792,LiMnCoO4,mp-768015,4.172467970000005,mp-1176646_Li
VOF3,mp-764283,LiVOF3,mp-764787,4.460215342499998,mp-764283_Li
VOF3,mp-767197,LiVOF3,mp-769880,4.0246942575,mp-767197_Li
V4OF11,mp-766617,LiV4OF11,mp-1176561,2.8427046100000033,mp-1176561_Li
Mn3Fe(PO4)6,mp-774347,Li6Mn3Fe(PO4)6,mp-1176969,4.3451859450000025,mp-1176884_Li
Mn3Fe(PO4)4,mp-773279,Li4Mn3Fe(PO4)4,mp-773519,3.7172269899999977,mp-773279_Li
V4O5F7,mp-779978,LiV4O5F7,mp-849984,3.452787110000007,mp-779978_Li
V2OF5,mp-781134,LiV2OF5,mp-779058,2.975721144999999,mp-779058_Li
V2OF5,mp-781965,LiV2OF5,mp-777084,3.0087873766666653,mp-777084_Li
Li2Mn2CoO8,mp-1222848,Li5Mn2CoO8,mp-1174049,3.9338748566666677,mp-1174049_Li
Mn2CoO6,mp-761501,LiMn2CoO6,mp-1176665,3.6299196699999974,mp-1173956_Li
Mn3CoO8,mp-773167,Li2Mn3CoO8,mp-769908,3.949215640000003,mp-1177633_Li
V4OF11,mp-782703,LiV4OF11,mp-777077,2.9397580599999937,mp-777077_Li
V4OF11,mp-766602,LiV4OF11,mp-780771,2.9682981950000076,mp-766602_Li
V4OF11,mp-779347,LiV4OF11,mp-851049,2.507819349999996,mp-779347_Li
V4(OF3)3,mp-849543,Li3V4(OF3)3,mp-777145,2.9442812433333363,mp-765901_Li
LiCuP2O7,mp-684120,Li2CuP2O7,mp-25943,4.596947630000008,mp-25943_Li
Cu(PO3)3,mp-779530,LiCu(PO3)3,mp-558431,5.584607037499998,mp-558431_Li
Cu(PO3)3,mp-540496,LiCu(PO3)3,mp-12185,5.119717872499995,mp-12185_Li
Cu9(PO4)8,mp-26304,Li6Cu9(PO4)8,mp-26303,4.162153409999997,mp-26303_Li
V2OF5,mp-763192,LiV2OF5,mp-778300,2.7882319900000048,mp-763192_Li
V2OF5,mp-779256,LiV2OF5,mp-777617,2.9666110512500037,mp-777617_Li
V2OF5,mp-765708,LiV2OF5,mp-777088,3.0732557350000014,mp-765708_Li
V2OF5,mp-764357,LiV2OF5,mp-765048,3.431363886666671,mp-764357_Li
Mn3CoO8,mp-771811,Li2Mn3CoO8,mp-775651,4.077343230000002,mp-771811_Li
Sb(PO3)4,mp-504350,LiSb(PO3)4,mp-673126,4.259238845000004,mp-504350_Li
Sb(PO3)4,mp-684083,LiSb(PO3)4,mp-684082,4.7351519399999855,mp-684082_Li
Sb(PO3)4,mp-26150,LiSb(PO3)4,mp-684427,5.052982547499999,mp-26150_Li
V4(OF3)3,mp-778865,Li3V4(OF3)3,mp-779382,2.949299036666664,mp-778865_Li
V4(OF3)3,mp-764879,Li3V4(OF3)3,mp-779822,2.929938181666666,mp-764879_Li
V4(OF3)3,mp-853156,Li3V4(OF3)3,mp-779405,2.9918537100000013,mp-779405_Li
V4O5F7,mp-763945,LiV4O5F7,mp-777081,3.3433266900000027,mp-763945_Li
V4O5F7,mp-764471,LiV4O5F7,mp-779340,3.3409749149999945,mp-764471_Li
V4O5F7,mp-849700,LiV4O5F7,mp-782711,3.4180219600000092,mp-782711_Li
Cu4(PO4)3,mp-26742,LiCu4(PO4)3,mp-26741,3.882326154999978,mp-26741_Li
Co(PO3)4,mp-31572,LiCo(PO3)4,mp-540434,5.390472120000003,mp-31572_Li
Co(PO3)4,mp-585256,LiCo(PO3)4,mp-31581,5.823266120000005,mp-31581_Li
Co(PO3)3,mp-31564,LiCo(PO3)3,mp-540275,4.751078665,mp-31564_Li
V2(OF)3,mp-764112,LiV2(OF)3,mp-779825,3.422819906249996,mp-764112_Li
V3(OF)4,mp-764325,Li2V3(OF)4,mp-765791,3.5692983150000024,mp-764325_Li
V2O2F3,mp-764379,LiV2O2F3,mp-765874,3.1947597699999952,mp-1176552_Li
VO2F,mp-764232,LiVO2F,mp-764841,3.6604848824999983,mp-764232_Li
Sb(PO3)4,mp-672950,LiSb(PO3)4,mp-504207,5.078081334999998,mp-504207_Li
LiSb2(PO4)3,mp-684508,Li3Sb2(PO4)3,mp-684539,3.228457540000013,mp-684508_Li
Sb2(PO4)3,mp-772303,Li3Sb2(PO4)3,mp-761135,3.276266798333334,mp-761135_Li
Li4Mn5SbO12,mp-1177353,Li6Mn5SbO12,mp-764291,2.611829004999995,mp-1177353_Li
V4O5F7,mp-764736,LiV4O5F7,mp-776708,3.5111428500000037,mp-764736_Li
V2OF5,mp-851040,LiV2OF5,mp-1176574,2.985660636666663,mp-1176574_Li
Co(PO3)3,mp-585227,LiCo(PO3)3,mp-585175,4.03053596,mp-585175_Li
Co2(PO3)5,mp-1101577,LiCo2(PO3)5,mp-1101526,4.791894405000027,mp-1101526_Li
LiCuPO4,mp-27048,Li2CuPO4,mp-27047,3.310640170000004,mp-27047_Li
Co5(P2O7)4,mp-1178442,Li6Co5(P2O7)4,mp-769575,4.78560002833334,mp-1178442_Li
LiCo2(PO4)3,mp-777028,Li3Co2(PO4)3,mp-775012,4.658407102499998,mp-762308_Li
Li3V2(O2F)2,mp-764389,Li2VO2F,mp-764686,3.06974265,mp-763333_Li
V2O3F,mp-764327,LiV2O3F,mp-765841,2.450538192499996,mp-764327_Li
Li4V5O9F,mp-765520,Li5V5O9F,mp-765447,1.6654599700000057,mp-765447_Li
V6O7F5,mp-781614,LiV6O7F5,mp-777089,2.0477599500000045,mp-777089_Li
Li4Mn(Ni2O5)2,mp-762612,Li5Mn(Ni2O5)2,mp-853151,3.6987024649999873,mp-762612_Li
Li2Mn(NiO3)2,mp-762624,Li3Mn(NiO3)2,mp-777280,3.596962730000006,mp-762624_Li
Li4Mn3(NiO4)3,mp-762625,Li2MnNiO4,mp-771665,2.631179419999999,mp-762625_Li
LiMn2NiO6,mp-762633,Li2Mn2NiO6,mp-762672,3.6548692199999997,mp-762633_Li
V2OF5,mp-764159,LiV2OF5,mp-853273,2.9873357200000017,mp-764159_Li
V2OF5,mp-777328,LiV2OF5,mp-783911,2.961557714166664,mp-777328_Li
V2OF5,mp-778686,LiV2OF5,mp-776705,3.0417824400000035,mp-776705_Li
V2OF5,mp-763048,LiV2OF5,mp-777052,3.1042375566666585,mp-763048_Li
V2(OF)3,mp-850989,LiV2(OF)3,mp-782821,3.3111729699999914,mp-782821_Li
Co3(PO4)4,mp-585416,Li3Co3(PO4)4,mp-31609,5.217481153333338,mp-31609_Li
Co3(PO4)4,mp-31554,Li3Co3(PO4)4,mp-31592,4.716231571666663,mp-31554_Li
Co3P4O15,mp-850473,LiCo3P4O15,mp-776676,5.053241695000002,mp-776676_Li
V6O7F5,mp-777433,LiV6O7F5,mp-779396,2.0362870950000107,mp-777433_Li
Mn3NiO8,mp-773296,Li2Mn3NiO8,mp-769631,4.585862659999995,mp-769631_Li
V3(OF3)2,mp-764333,LiV3(OF3)2,mp-868491,3.2822365700000002,mp-764333_Li
Li2V3O3F5,mp-764201,Li3V3O3F5,mp-765397,1.9885616299999973,mp-764201_Li
V3O5F3,mp-765623,LiV3O5F3,mp-764754,3.944967565000004,mp-764754_Li
V3O5F3,mp-765773,LiV3O5F3,mp-764776,3.973389639999998,mp-764776_Li
Li3V2(O2F)2,mp-765943,Li2VO2F,mp-763051,2.906093004999993,mp-763051_Li
Co3(P2O7)2,mp-540500,Li2Co3(P2O7)2,mp-585378,4.452550772499995,mp-540500_Li
LiCoP2O7,mp-540352,Li2CoP2O7,mp-31604,4.483444757500001,mp-31604_Li
MnFe(PO4)2,mp-767833,Li2MnFe(PO4)2,mp-775189,3.619266747499997,mp-767833_Li
V3(O2F)2,mp-765508,LiV3(O2F)2,mp-765867,2.737871740000008,mp-765508_Li
K(WO3)6,mp-690117,KLi(WO3)6,mp-775511,1.6405720800000032,mp-690117_Li
V6O7F5,mp-778615,LiV6O7F5,mp-850101,1.9455468999999872,mp-778615_Li
CoP2O7,mp-697814,LiCoP2O7,mp-31571,5.207363344999996,mp-31571_Li
CoP2O7,mp-31582,LiCoP2O7,mp-540375,5.228489892499999,mp-31582_Li
CoP2O7,mp-585220,LiCoP2O7,mp-504214,4.986266474999999,mp-504214_Li
CoSbO4,mp-765886,LiCoSbO4,mp-773544,4.044678015000001,mp-765886_Li
Co5SbO12,mp-761557,Li4Co5SbO12,mp-761626,3.7729759075000024,mp-761557_Li
Co3SbO8,mp-765847,Li3Co3SbO8,mp-772208,3.566463976666669,mp-1177495_Li
Li7Sc9Fe(SiO3)20,mp-851054,Li10Sc9Fe(SiO3)20,mp-1178101,5.034852106666671,mp-1178101_Li
MnFe(PO4)2,mp-764402,Li2MnFe(PO4)2,mp-764639,3.6080106575000004,mp-764402_Li
MnFe(PO4)2,mp-773672,Li4Mn3Fe3(PO4)6,mp-1177464,3.5165132750000025,mp-1177464_Li
Mn7Fe(PO4)12,mp-778021,Li8Mn7Fe(PO4)12,mp-776668,4.878687583749999,mp-776668_Li
Mn5Fe(PO4)6,mp-772374,Li4Mn5Fe(PO4)6,mp-777439,3.4859452975000003,mp-772374_Li
CuP4O11,mp-505436,LiCuP4O11,mp-780764,2.04998206000001,mp-505436_Li
V6O7F5,mp-779909,LiV6O7F5,mp-776884,1.732686199999994,mp-776884_Li
V6O7F5,mp-764335,LiV6O7F5,mp-765863,3.4105173599999765,mp-764335_Li
V6O7F5,mp-782677,LiV6O7F5,mp-777527,1.9079746200000094,mp-777527_Li
V6O7F5,mp-777692,LiV6O7F5,mp-778623,2.0281097399999957,mp-777692_Li
MnPHO5,mp-775096,LiMnPHO5,mp-769993,4.294387249999991,mp-769993_Li
Li3Si2(NiO4)2,mp-774070,Li2SiNiO4,mp-767915,4.4965441999999936,mp-767915_Li
CoPO4,mp-704189,LiCoPO4,mp-31553,3.9259116950000017,mp-1176801_Li
CoPO4,mp-689943,LiCo2(PO4)2,mp-767242,4.475622065000001,mp-31591_Li
LiCu(PO3)4,mp-26262,Li2Cu(PO3)4,mp-26261,4.674425504999993,mp-26261_Li
Cu2P3O10,mp-26532,LiCu2P3O10,mp-26531,4.594553429999996,mp-26531_Li
Li3Cu(PO4)2,mp-26794,Li4Cu(PO4)2,mp-26312,4.159822300000007,mp-26311_Li
MnFe7(PO4)8,mp-767817,Li8MnFe7(PO4)8,mp-861717,3.4550381562499957,mp-767817_Li
MnFe(PO4)2,mp-773263,Li2MnFe(PO4)2,mp-773352,3.619411830000002,mp-773263_Li
MnFe(PO4)2,mp-764401,Li2MnFe(PO4)2,mp-764670,3.6159386449999977,mp-764401_Li
Mn2Fe(PO4)3,mp-776759,Li2Mn2Fe(PO4)3,mp-776051,3.6970544250000095,mp-776051_Li
CoPO4,mp-850481,LiCoPO4,mp-1176778,4.103984035000002,mp-1176778_Li
CoPO4,mp-777906,LiCoPO4,mp-772438,4.040643115,mp-772438_Li
CoPO4,mp-689940,LiCoPO4,mp-540489,4.201521095000002,mp-540489_Li
CoPO4,mp-777025,LiCoPO4,mp-777057,3.9522877900000046,mp-777025_Li
CoPO4,mp-31532,LiCoPO4,mp-31537,4.557801868333334,mp-31532_Li
Fe3Co7O20,mp-778275,Li2Fe3Co7O20,mp-763055,4.405947864999993,mp-763055_Li
Cu3(P2O7)2,mp-673105,Li2Cu3(P2O7)2,mp-26823,4.182299212500004,mp-26823_Li
Cu4(PO4)3,mp-1101571,LiCu4(PO4)3,mp-504260,4.601693569999986,mp-1101571_Li
LiCo(PO3)5,mp-705372,Li2Co(PO3)5,mp-705362,5.3486094774999975,mp-705362_Li
LiCo(PO3)4,mp-690004,Li2Co(PO3)4,mp-540530,5.289511439999989,mp-540530_Li
Co(PO3)4,mp-31550,LiCo(PO3)4,mp-31600,5.418402275000011,mp-31550_Li
LiCu(PO3)4,mp-672966,Li2Cu(PO3)4,mp-672959,5.27669004999999,mp-672959_Li
LiCu(PO3)4,mp-757306,Li2Cu(PO3)4,mp-761911,4.3870395550000065,mp-757306_Li
Li2CuP2O7,mp-6412,Li3CuP2O7,mp-781753,1.8995829950000078,mp-6412_Li
Fe(CoO3)2,mp-765838,Li2Fe(CoO3)2,mp-761650,3.9458870700000026,mp-761650_Li
Li4FeCo3O8,mp-773339,Li8FeCo3O8,mp-764400,1.7627276375000007,mp-764400_Li
Fe3Co5O16,mp-771657,Li4Fe3Co5O16,mp-781613,4.087498217499997,mp-771657_Li
CuPO4,mp-673047,LiCuPO4,mp-26513,4.58278037666666,mp-26513_Li
LiCuPO4,mp-27064,Li2CuPO4,mp-27063,3.0528988349999984,mp-27063_Li
Li3Cu(PO4)2,mp-504348,Li4Cu(PO4)2,mp-26248,4.057132290000004,mp-26247_Li
Cu3(P2O7)2,mp-772942,Li5Cu6(P2O7)4,mp-772084,4.568232725999996,mp-772084_Li
Cu4(PO4)3,mp-673151,LiCu4(PO4)3,mp-673145,3.767474574999985,mp-673145_Li
Fe3Co5O16,mp-769678,Li4Fe3Co5O16,mp-763071,3.9811102399999974,mp-1177161_Li
Fe5Co3O16,mp-771671,Li4Fe5Co3O16,mp-773387,4.416589764999996,mp-763869_Li
LiFe2(CoO4)2,mp-1176746,LiFeCoO4,mp-761710,4.824146090000005,mp-1176746_Li
Co3(P2O7)2,mp-1101568,Li2Co3(P2O7)2,mp-540469,4.784179700000001,mp-1101568_Li
Co6P7O24,mp-705347,LiCo6P7O24,mp-31557,4.224387314999978,mp-31557_Li
Co3P3O11,mp-31610,LiCo3P3O11,mp-585397,4.105201227499981,mp-31610_Li
LiCo(PO3)4,mp-1101545,Li2Co(PO3)4,mp-705277,5.014924102500009,mp-1101545_Li
LiCo(PO3)4,mp-540064,Li2Co(PO3)4,mp-31560,4.534539594999989,mp-31560_Li
Co(PO3)3,mp-1101586,LiCo(PO3)3,mp-585194,5.246803912500004,mp-1101586_Li
CuPO4,mp-504265,LiCuPO4,mp-504264,4.1023220375000005,mp-504264_Li
CuPO4,mp-673017,LiCuPO4,mp-26467,4.764640410000004,mp-26467_Li
CuPO4,mp-753519,LiCuPO4,mp-25449,4.0167498649999995,mp-25449_Li
Li3Fe5(CoO6)2,mp-773618,Li4Fe5(CoO6)2,mp-775227,3.863579494999987,mp-773618_Li
Li4Fe9CoO20,mp-766634,Li6Fe9CoO20,mp-765392,4.775238335000017,mp-1177006_Li
Mn(CoO2)4,mp-773238,Li3Mn(CoO2)4,mp-770976,3.1533451399999994,mp-770976_Li
LiCoP2O7,mp-31548,Li2CoP2O7,mp-697726,4.1485819599999925,mp-31548_Li
LiCoP2O7,mp-767244,Li2CoP2O7,mp-761658,3.904493059999998,mp-761658_Li
CoP2O7,mp-767446,LiCoP2O7,mp-767819,4.729073117499999,mp-761664_Li
LiCoP2O7,mp-705301,Li2CoP2O7,mp-31580,4.380140182500005,mp-31580_Li
Li5Co9(P2O7)8,mp-705379,Li14Co9(P2O7)8,mp-504263,4.098927950000007,mp-504263_Li
Co5(P2O7)4,mp-704226,Li6Co5(P2O7)4,mp-705429,4.241661401666661,mp-585224_Li
LiCo2(PO4)3,mp-31602,Li3Co2(PO4)3,mp-585308,4.755575337499996,mp-1176796_Li
Co3(PO4)4,mp-540169,Li3Co3(PO4)4,mp-540168,5.2638912633333295,mp-540168_Li
MnCo3O8,mp-868843,Li2MnCo3O8,mp-761940,4.490853047500002,mp-1178003_Li
FeCo5O12,mp-771994,Li4FeCo5O12,mp-771206,3.8103289750000022,mp-771206_Li
CoPO4,mp-767355,LiCoPO4,mp-763060,3.9275962550000023,mp-1176784_Li
CoPO4,mp-861694,LiCoPO4,mp-761812,4.186910823750003,mp-761812_Li
Co3(P2O7)2,mp-697827,Li2Co3(P2O7)2,mp-705336,4.4295911525000005,mp-697827_Li
CoP2O7,mp-540262,LiCoP2O7,mp-31555,4.773315704999993,mp-31555_Li
Li9Cr4(BO3)8,mp-765270,Li3Cr(BO3)2,mp-765262,3.8951632533333274,mp-763230_Li
CoP2O7,mp-1172914,LiCoP2O7,mp-780586,5.17972769749999,mp-1172914_Li
CoP2O7,mp-540494,LiCoP2O7,mp-31535,5.1792088400000065,mp-31535_Li
MnCoO4,mp-771797,Li3Mn2(CoO4)2,mp-766797,3.422388193333334,mp-766797_Li
MnCoO4,mp-765892,Li2Mn3(CoO4)3,mp-774071,4.070093200000008,mp-1173897_Li
Mn5Co3O16,mp-771680,Li4Mn5Co3O16,mp-771231,3.8920840099999956,mp-771231_Li
CoPO4,mp-510669,Li11Co12(PO4)12,mp-775324,4.296577875454544,mp-18915_Li
Co3SbO8,mp-761540,Li2Co3SbO8,mp-761674,4.220230005000003,mp-761540_Li
Li3Si2(NiO4)2,mp-779266,Li2SiNiO4,mp-767648,4.42529581,mp-767648_Li
CoPO4,mp-540391,LiCoPO4,mp-761677,4.208664775000001,mp-31594_Li
CoPO4,mp-767020,LiCoPO4,mp-765448,4.249663852499998,mp-765448_Li
CoPO4,mp-767450,LiCoPO4,mp-761974,3.8924820683333343,mp-761974_Li
CoPO4,mp-851068,LiCoPO4,mp-761951,3.7791891324999916,mp-761951_Li
FeCo9O20,mp-771048,Li2FeCo9O20,mp-763473,4.249947484999998,mp-1178104_Li
Li3Mn5(CoO6)2,mp-775491,Li5Mn5(CoO6)2,mp-765971,2.85050340666668,mp-765971_Li
Mn4CoO8,mp-770056,Li3Mn4CoO8,mp-772690,2.9831699633333337,mp-770056_Li
Li3Sb3P8O29,mp-776510,Li9Sb3P8O29,mp-776589,3.303822919166668,mp-776510_Li
Sb(PO3)4,mp-504341,LiSb(PO3)4,mp-504340,4.449740719999985,mp-504340_Li
Sb(PO3)4,mp-765584,LiSb(PO3)4,mp-759251,5.094136692499992,mp-759251_Li
Fe(CoO3)2,mp-761530,LiFe(CoO3)2,mp-763429,4.470688520000001,mp-761530_Li
FeCo3O8,mp-1178259,Li2FeCo3O8,mp-761944,4.6306704187499985,mp-1177976_Li
SbP2O7,mp-541668,LiSbP2O7,mp-849265,2.959132549999997,mp-541668_Li
SbP2O7,mp-25950,LiSbP2O7,mp-684106,3.6927113750000067,mp-25950_Li
SbP2O7,mp-540379,LiSbP2O7,mp-673073,3.885053000000004,mp-540379_Li
SbPO5,mp-9750,LiSbPO5,mp-775867,2.842797128749998,mp-761687_Li
Li3Ni3SbO8,mp-772577,Li4Ni3SbO8,mp-769961,4.095167230000007,mp-769961_Li
V5(BO5)2,mp-772349,LiV5(BO5)2,mp-1176670,1.9903404499999957,mp-1176670_Li
Mn(SbO3)4,mp-773338,Li3Mn(SbO3)4,mp-771739,3.637592589999998,mp-771739_Li
Li2Fe3CoO8,mp-762906,Li3Fe3CoO8,mp-767942,4.202277569999998,mp-762906_Li
MnCo5O12,mp-771464,Li4MnCo5O12,mp-1177382,3.3851285899999985,mp-1177382_Li
MnCo3O8,mp-773602,LiMnCo3O8,mp-777603,4.113650340000012,mp-1174054_Li
FeCo3O8,mp-771554,Li2FeCo3O8,mp-775721,4.141210984999999,mp-771554_Li
Mn3SbO8,mp-775510,Li2Mn3SbO8,mp-763186,3.915774967499997,mp-763186_Li
Mn3SbO8,mp-774390,Li2Mn3SbO8,mp-776741,3.9273184912500034,mp-774390_Li
Li6MnNi7O16,mp-762749,Li8MnNi7O16,mp-764083,3.662579582500006,mp-762749_Li
Li3Mn2Ni5O12,mp-762611,Li5Mn2Ni5O12,mp-771548,3.778789904999987,mp-762588_Li
Mn(CoO3)2,mp-765885,Li2Mn(CoO3)2,mp-1177992,3.1903401025,mp-1177992_Li
Mn3Co5O16,mp-771723,Li4Mn3Co5O16,mp-769892,3.985738785,mp-769892_Li
FeCoO4,mp-771871,Li2Fe3(CoO4)3,mp-763110,4.447368349999989,mp-763110_Li
Li2Fe3CoO8,mp-763033,Li4Fe3CoO8,mp-764207,3.7819694699999977,mp-763033_Li
Li4Mn5(NiO6)2,mp-762589,Li5Mn5(NiO6)2,mp-774245,3.0304533500000215,mp-762589_Li
Mn3NiO8,mp-1176568,Li2Mn3NiO8,mp-763636,4.109933515,mp-1176568_Li
MnCo3O8,mp-765876,Li2MnCo3O8,mp-761737,3.9598966449999984,mp-761737_Li
Mn2Co5O12,mp-771625,Li4Mn2Co5O12,mp-774397,3.507160920000002,mp-764942_Li
Mn3NiO8,mp-778304,Li2Mn3NiO8,mp-771112,4.685261768750001,mp-771112_Li
Li2Mn3NiO8,mp-772391,Li3Mn3NiO8,mp-764043,2.0062208099999785,mp-764043_Li
Mn5NiO12,mp-773303,Li4Mn5NiO12,mp-773286,3.450868470000001,mp-773286_Li
Li7(CoO3)2,mp-764768,Li4CoO3,mp-769791,2.5667712899999957,mp-764768_Li
Mn2CoO6,mp-1176497,Li2Mn2CoO6,mp-775088,3.9009703474999973,mp-1176497_Li
Mn3CoO8,mp-772359,Li3Mn3CoO8,mp-765796,3.3492737066666654,mp-1174110_Li
Mn3CoO8,mp-761698,Li2Mn3CoO8,mp-1177935,4.88774819625,mp-1177935_Li
Li4Mn2Co3O10,mp-779845,Li5Mn2Co3O10,mp-861490,2.955145484999979,mp-779845_Li
Li4CoO4,mp-1177481,Li17(CoO4)4,mp-771225,2.8012436900000117,mp-1177481_Li
Sb(PO3)5,mp-1101485,Li2Sb(PO3)5,mp-684477,4.820407808749996,mp-1101485_Li
Sb2P5O16,mp-25946,LiSb2P5O16,mp-684104,3.396902834999996,mp-25946_Li
LiSb(PO4)2,mp-774064,Li3Sb(PO4)2,mp-774714,3.417624235000003,mp-774064_Li
Sb(PO3)4,mp-684426,LiSb(PO3)4,mp-26157,5.04065802999998,mp-26157_Li
Sb(PO3)4,mp-673069,LiSb(PO3)4,mp-26675,4.687315564999983,mp-26675_Li
Sb(PO3)4,mp-1045606,LiSb(PO3)4,mp-759185,4.493569039999974,mp-1045606_Li
Sb(PO3)4,mp-26542,LiSb(PO3)4,mp-26541,4.422547507499976,mp-26541_Li
Sb(PO3)4,mp-672963,LiSb(PO3)4,mp-672958,4.718817872499988,mp-672958_Li
Mn5CoO12,mp-771458,Li4Mn5CoO12,mp-771545,3.2676465624999955,mp-1177406_Li
Li4CoO4,mp-763322,Li9(CoO4)2,mp-776979,3.435218915000012,mp-1177487_Li
Sb2(PO4)3,mp-554631,Li3Sb2(PO4)3,mp-762044,3.257747987500006,mp-554631_Li
SbP2O7,mp-26342,LiSbP2O7,mp-26341,3.948389189999991,mp-26341_Li
